Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Abnahmeort,Abgabeort
013,Ware verpacken,2024-03-04 22:09:25,Paul Zimmer,"4,86",Intel,Produkt T,"85,0",Lager D,Lager D
013,Gewicht prüfen,2024-03-04 22:11:25,Noah Becker,"1,48",Intel,Produkt T,"85,0",Lager G,Lager F
013,Anzahl der Artikel überprüfen,2024-03-04 22:43:25,Jan Becker,"3,26",Intel,Produkt T,"85,0",Lager H,Lager G
013,Verpackung prüfen,2024-03-04 23:27:25,Leonie Richter,"3,35",Intel,Produkt T,"85,0",Lager A,Lager B
013,Fehler im System eintrgen,2024-03-05 00:13:25,Paul Zimmer,"10,99",Intel,Produkt T,"85,0",Lager J,Lager G
013,Bestandsverwaltung informieren,2024-03-05 00:49:25,Timo Wagner,"7,57",Intel,Produkt T,"85,0",Lager I,Lager J
013,Lagerbestand überprüfen,2024-03-05 01:11:25,Paul Zimmer,"1,71",Intel,Produkt T,"85,0",Lager I,Lager H
013,Auftragsabwicklung im System starten,2024-03-05 01:52:25,Sophia Lang,"9,85",Intel,Produkt T,"85,0",Lager J,Lager H
013,Artikel zusammenstellen,2024-03-05 02:41:25,Timo Wagner,"2,29",Intel,Produkt T,"85,0",Lager E,Lager D
013,Ware verpacken,2024-03-05 03:11:25,Jonas Richter,"4,39",Intel,Produkt T,"85,0",Lager A,Lager H
013,Gewicht prüfen,2024-03-05 03:40:25,Laura Fischer,"2,27",Intel,Produkt T,"85,0",Lager G,Lager B
013,Anzahl der Artikel überprüfen,2024-03-05 03:44:25,Sarah Schmidt,"4,96",Intel,Produkt T,"85,0",Lager F,Lager G
013,Verpackung prüfen,2024-03-05 04:19:25,Mia Schmitt,"4,68",Intel,Produkt T,"85,0",Lager J,Lager J
013,Paket zur Warenausgabe bringen,2024-03-05 04:54:25,David Meyer,"6,95",Intel,Produkt T,"85,0",Lager B,Lager H
013,Paket an Kunde übergeben,2024-03-05 05:12:25,Lena Mueller,"8,76",Intel,Produkt T,"85,0",Lager G,Lager C
013,Bestellstatus im System ändern,2024-03-05 05:34:25,Lena Mueller,"1,9",Intel,Produkt T,"85,0",Lager A,Lager G
014,Kunden-Daten aufnehmen,2024-03-04 19:37:25,Lena Mueller,"1,49",Nestlé,Produkt T,"85,0",Lager J,Lager D
014,Kunden-Daten in System übertragen,2024-03-04 20:36:25,Mia Schmitt,"2,99",Nestlé,Produkt T,"85,0",Lager H,Lager J
014,Rechnungsadesse aufnehmen,2024-03-04 20:53:25,Lena Mueller,"6,67",Nestlé,Produkt T,"85,0",Lager E,Lager D
014,Rechnungsadesse im System eintragen,2024-03-04 21:52:25,Lisa Mueller,"9,16",Nestlé,Produkt T,"85,0",Lager I,Lager F
014,Bestellung im System eintragen,2024-03-04 21:57:25,Leonie Richter,"5,19",Nestlé,Produkt T,"85,0",Lager E,Lager I
014,Lagerbestand überprüfen,2024-03-04 22:47:25,Lisa Mueller,"1,75",Nestlé,Produkt T,"85,0",Lager C,Lager B
014,Artikel bestellen,2024-03-04 23:05:25,Lisa Mueller,"9,19",Nestlé,Produkt T,"85,0",Lager F,Lager H
014,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 23:30:25,Sophia Lang,"9,34",Nestlé,Produkt T,"85,0",Lager J,Lager A
014,Auftragsabwicklung im System starten,2024-03-04 23:56:25,Sophia Lang,"8,82",Nestlé,Produkt T,"85,0",Lager F,Lager G
014,Artikel zusammenstellen,2024-03-05 00:06:25,Emilia Wagner,"2,53",Nestlé,Produkt T,"85,0",Lager D,Lager B
014,Ware verpacken,2024-03-05 01:03:25,Hannah Meyer,"5,18",Nestlé,Produkt T,"85,0",Lager G,Lager F
014,Gewicht prüfen,2024-03-05 01:52:25,Sophia Lang,"2,35",Nestlé,Produkt T,"85,0",Lager C,Lager A
014,Anzahl der Artikel überprüfen,2024-03-05 02:01:25,Nico Schmidt,"3,51",Nestlé,Produkt T,"85,0",Lager F,Lager A
014,Verpackung prüfen,2024-03-05 02:13:25,Laura Fischer,"3,93",Nestlé,Produkt T,"85,0",Lager D,Lager A
014,Fehler im System eintrgen,2024-03-05 03:07:25,Noah Becker,"8,93",Nestlé,Produkt T,"85,0",Lager B,Lager G
014,Bestandsverwaltung informieren,2024-03-05 04:05:25,Luca Huber,"7,9",Nestlé,Produkt T,"85,0",Lager C,Lager D
014,Lagerbestand überprüfen,2024-03-05 04:26:25,Lisa Schulz,"2,75",Nestlé,Produkt T,"85,0",Lager I,Lager H
014,Auftragsabwicklung im System starten,2024-03-05 05:12:25,Nico Schmidt,"6,08",Nestlé,Produkt T,"85,0",Lager A,Lager A
014,Artikel zusammenstellen,2024-03-05 05:59:25,Lisa Schulz,"3,4",Nestlé,Produkt T,"85,0",Lager A,Lager B
014,Ware verpacken,2024-03-05 06:42:25,Mia Schmitt,"6,19",Nestlé,Produkt T,"85,0",Lager B,Lager D
014,Gewicht prüfen,2024-03-05 07:32:25,Laura Fischer,"1,19",Nestlé,Produkt T,"85,0",Lager J,Lager B
014,Anzahl der Artikel überprüfen,2024-03-05 07:44:25,Emilia Wagner,"3,95",Nestlé,Produkt T,"85,0",Lager J,Lager G
014,Verpackung prüfen,2024-03-05 08:16:25,Timo Wagner,"4,38",Nestlé,Produkt T,"85,0",Lager B,Lager G
014,Paket zur Warenausgabe bringen,2024-03-05 08:37:25,Luca Huber,"5,31",Nestlé,Produkt T,"85,0",Lager A,Lager F
014,Paket an Kunde übergeben,2024-03-05 08:38:25,Paul Zimmer,"6,17",Nestlé,Produkt T,"85,0",Lager A,Lager F
014,Bestellstatus im System ändern,2024-03-05 09:01:25,Jan Becker,"1,39",Nestlé,Produkt T,"85,0",Lager C,Lager A
015,Kunden-Daten aufnehmen,2024-03-04 19:37:25,Paul Zimmer,"1,25",Hitachi,Produkt B,"120,0",Lager B,Lager J
015,Kunden-Daten in System übertragen,2024-03-04 19:42:25,Lisa Mueller,"4,87",Hitachi,Produkt B,"120,0",Lager F,Lager I
015,Zahlvorgang abschließen,2024-03-04 20:13:25,Laura Fischer,"4,9",Hitachi,Produkt B,"120,0",Lager I,Lager G
015,Bestellung im System eintragen,2024-03-04 20:59:25,Laura Fischer,"4,71",Hitachi,Produkt B,"120,0",Lager I,Lager D
015,Lagerbestand überprüfen,2024-03-04 21:11:25,Mia Schmitt,"1,42",Hitachi,Produkt B,"120,0",Lager A,Lager D
015,Auftragsabwicklung im System starten,2024-03-04 21:17:25,David Meyer,"6,12",Hitachi,Produkt B,"120,0",Lager A,Lager G
015,Artikel zusammenstellen,2024-03-04 21:36:25,Lisa Schulz,"5,78",Hitachi,Produkt B,"120,0",Lager J,Lager H
015,Ware verpacken,2024-03-04 21:46:25,Mia Schmitt,"5,08",Hitachi,Produkt B,"120,0",Lager G,Lager D
015,Gewicht prüfen,2024-03-04 22:14:25,Timo Wagner,"1,38",Hitachi,Produkt B,"120,0",Lager B,Lager D
015,Anzahl der Artikel überprüfen,2024-03-04 22:40:25,Jonas Richter,"2,72",Hitachi,Produkt B,"120,0",Lager B,Lager D
015,Verpackung prüfen,2024-03-04 22:49:25,Sarah Schmidt,"5,62",Hitachi,Produkt B,"120,0",Lager F,Lager C
015,Paket zur Warenausgabe bringen,2024-03-04 22:54:25,Lisa Schulz,"5,68",Hitachi,Produkt B,"120,0",Lager G,Lager C
015,Paket an Kunde übergeben,2024-03-04 23:34:25,Emilia Wagner,"5,54",Hitachi,Produkt B,"120,0",Lager D,Lager B
015,Bestellstatus im System ändern,2024-03-04 23:40:25,Emma Weber,"1,82",Hitachi,Produkt B,"120,0",Lager H,Lager J
016,Vollständigkeit der Daten prüfen,2024-03-04 19:37:25,Noah Becker,"8,55",Samsung Electronics,Produkt B,"120,0",Lager E,Lager D
016,Bestellung im System eintragen,2024-03-04 20:02:25,Emma Weber,"8,6",Samsung Electronics,Produkt B,"120,0",Lager J,Lager I
016,Lagerbestand überprüfen,2024-03-04 20:18:25,Lena Mueller,"1,18",Samsung Electronics,Produkt B,"120,0",Lager I,Lager C
016,Artikel bestellen,2024-03-04 20:57:25,Lisa Schulz,"7,3",Samsung Electronics,Produkt B,"120,0",Lager E,Lager E
016,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 21:01:25,Luca Huber,"8,46",Samsung Electronics,Produkt B,"120,0",Lager C,Lager H
016,Auftragsabwicklung im System starten,2024-03-04 21:55:25,Nico Schmidt,"8,73",Samsung Electronics,Produkt B,"120,0",Lager J,Lager B
016,Artikel zusammenstellen,2024-03-04 22:49:25,Luca Huber,"2,85",Samsung Electronics,Produkt B,"120,0",Lager I,Lager F
016,Ware verpacken,2024-03-04 23:23:25,Emilia Wagner,"4,4",Samsung Electronics,Produkt B,"120,0",Lager I,Lager J
016,Gewicht prüfen,2024-03-05 00:09:25,Leonie Richter,"2,25",Samsung Electronics,Produkt B,"120,0",Lager C,Lager A
016,Anzahl der Artikel überprüfen,2024-03-05 01:00:25,Timo Wagner,"2,72",Samsung Electronics,Produkt B,"120,0",Lager F,Lager C
016,Verpackung prüfen,2024-03-05 01:30:25,Luca Huber,"4,85",Samsung Electronics,Produkt B,"120,0",Lager C,Lager D
016,Paket zur Warenausgabe bringen,2024-03-05 01:55:25,Mia Schmitt,"8,27",Samsung Electronics,Produkt B,"120,0",Lager A,Lager F
016,Paket an Kunde übergeben,2024-03-05 02:00:25,Jonas Richter,"6,83",Samsung Electronics,Produkt B,"120,0",Lager C,Lager I
016,Bestellstatus im System ändern,2024-03-05 03:00:25,Lisa Mueller,"1,91",Samsung Electronics,Produkt B,"120,0",Lager A,Lager E
017,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-04 19:37:25,Lisa Mueller,"6,86",Daimler AG,Produkt B,"120,0",Lager H,Lager A
017,Bestellung im System eintragen,2024-03-04 20:18:25,Max Mustermann,"7,5",Daimler AG,Produkt B,"120,0",Lager F,Lager A
017,Lagerbestand überprüfen,2024-03-04 21:13:25,Jonas Richter,"1,9",Daimler AG,Produkt B,"120,0",Lager A,Lager C
017,Artikel bestellen,2024-03-04 21:32:25,Paul Zimmer,"6,72",Daimler AG,Produkt B,"120,0",Lager D,Lager E
017,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 22:32:25,Lisa Schulz,"11,54",Daimler AG,Produkt B,"120,0",Lager C,Lager C
017,Auftragsabwicklung im System starten,2024-03-04 22:35:25,Nico Schmidt,"8,92",Daimler AG,Produkt B,"120,0",Lager J,Lager C
017,Artikel zusammenstellen,2024-03-04 22:46:25,Emma Weber,"2,06",Daimler AG,Produkt B,"120,0",Lager A,Lager D
017,Versicherungs-Bescheinigung dazulegen,2024-03-04 23:07:25,Timo Wagner,"11,02",Daimler AG,Produkt B,"120,0",Lager F,Lager C
017,Ware verpacken,2024-03-04 23:42:25,Paul Zimmer,"5,04",Daimler AG,Produkt B,"120,0",Lager H,Lager H
017,Gewicht prüfen,2024-03-05 00:28:25,Jan Becker,"1,47",Daimler AG,Produkt B,"120,0",Lager J,Lager A
017,Anzahl der Artikel überprüfen,2024-03-05 00:33:25,Luca Huber,"2,14",Daimler AG,Produkt B,"120,0",Lager D,Lager E
017,Verpackung prüfen,2024-03-05 00:48:25,Nico Schmidt,"6,63",Daimler AG,Produkt B,"120,0",Lager H,Lager G
017,Informationen an Transporteur übermitteln,2024-03-05 01:11:25,Nico Schmidt,"6,19",Daimler AG,Produkt B,"120,0",Lager B,Lager J
017,Paket an Transporteur übergeben,2024-03-05 01:59:25,Nico Schmidt,"6,66",Daimler AG,Produkt B,"120,0",Lager F,Lager A
017,Bestellstatus im System ändern,2024-03-05 02:47:25,Jan Becker,"1,07",Daimler AG,Produkt B,"120,0",Lager F,Lager J
018,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-04 19:37:25,Hannah Meyer,"6,31",Ford Motor,Produkt N,"75,0",Lager D,Lager D
018,Bestellung im System eintragen,2024-03-04 20:23:25,Sophia Lang,"6,91",Ford Motor,Produkt N,"75,0",Lager I,Lager D
018,Lagerbestand überprüfen,2024-03-04 20:34:25,Timo Wagner,"1,59",Ford Motor,Produkt N,"75,0",Lager C,Lager C
018,Artikel bestellen,2024-03-04 21:04:25,Lisa Mueller,"8,4",Ford Motor,Produkt N,"75,0",Lager G,Lager A
018,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 21:25:25,Lena Mueller,"10,13",Ford Motor,Produkt N,"75,0",Lager H,Lager B
018,Auftragsabwicklung im System starten,2024-03-04 22:17:25,Leonie Richter,"5,43",Ford Motor,Produkt N,"75,0",Lager D,Lager I
018,Artikel zusammenstellen,2024-03-04 23:00:25,Emilia Wagner,"5,31",Ford Motor,Produkt N,"75,0",Lager H,Lager F
018,Versicherungs-Bescheinigung dazulegen,2024-03-04 23:11:25,Jan Becker,"10,52",Ford Motor,Produkt N,"75,0",Lager A,Lager F
018,Ware verpacken,2024-03-04 23:36:25,Mia Schmitt,"7,65",Ford Motor,Produkt N,"75,0",Lager H,Lager D
018,Gewicht prüfen,2024-03-04 23:54:25,Noah Becker,"1,41",Ford Motor,Produkt N,"75,0",Lager E,Lager H
018,Anzahl der Artikel überprüfen,2024-03-05 00:06:25,Emilia Wagner,"4,15",Ford Motor,Produkt N,"75,0",Lager J,Lager B
018,Verpackung prüfen,2024-03-05 00:41:25,Emilia Wagner,"5,44",Ford Motor,Produkt N,"75,0",Lager H,Lager G
018,Informationen an Transporteur übermitteln,2024-03-05 01:09:25,Lisa Mueller,"7,92",Ford Motor,Produkt N,"75,0",Lager D,Lager C
018,Paket an Transporteur übergeben,2024-03-05 01:55:25,Lisa Mueller,"8,97",Ford Motor,Produkt N,"75,0",Lager B,Lager D
018,Bestellstatus im System ändern,2024-03-05 02:32:25,Nico Schmidt,"1,23",Ford Motor,Produkt N,"75,0",Lager A,Lager F
019,Vollständigkeit der Daten prüfen,2024-03-04 19:37:25,Timo Wagner,"8,88",Volkswagen,Produkt O,"120,0",Lager F,Lager C
019,Fehlende Daten ermitteln,2024-03-04 20:11:25,Sarah Schmidt,"6,82",Volkswagen,Produkt O,"120,0",Lager J,Lager E
019,Kunden bzgl. fehlender Daten anschreiben,2024-03-04 21:04:25,Sarah Schmidt,"8,73",Volkswagen,Produkt O,"120,0",Lager A,Lager F
019,Bestellung im System eintragen,2024-03-04 21:49:25,Max Mustermann,"7,32",Volkswagen,Produkt O,"120,0",Lager B,Lager H
019,Lagerbestand überprüfen,2024-03-04 22:31:25,Leonie Richter,"1,88",Volkswagen,Produkt O,"120,0",Lager J,Lager H
019,Auftragsabwicklung im System starten,2024-03-04 22:58:25,Sarah Schmidt,"7,53",Volkswagen,Produkt O,"120,0",Lager A,Lager J
019,Artikel zusammenstellen,2024-03-04 23:49:25,Lisa Schulz,"5,93",Volkswagen,Produkt O,"120,0",Lager B,Lager I
019,Ware verpacken,2024-03-05 00:10:25,Luca Huber,"7,61",Volkswagen,Produkt O,"120,0",Lager H,Lager H
019,Gewicht prüfen,2024-03-05 01:07:25,Leonie Richter,"2,1",Volkswagen,Produkt O,"120,0",Lager I,Lager G
019,Anzahl der Artikel überprüfen,2024-03-05 01:17:25,Paul Zimmer,"4,51",Volkswagen,Produkt O,"120,0",Lager C,Lager F
019,Verpackung prüfen,2024-03-05 01:31:25,Max Mustermann,"5,87",Volkswagen,Produkt O,"120,0",Lager A,Lager B
019,Fehler im System eintrgen,2024-03-05 01:42:25,Leonie Richter,"11,55",Volkswagen,Produkt O,"120,0",Lager F,Lager G
019,Bestandsverwaltung informieren,2024-03-05 01:58:25,Sarah Schmidt,"6,14",Volkswagen,Produkt O,"120,0",Lager J,Lager E
019,Lagerbestand überprüfen,2024-03-05 02:40:25,David Meyer,"1,3",Volkswagen,Produkt O,"120,0",Lager I,Lager C
019,Auftragsabwicklung im System starten,2024-03-05 03:27:25,Noah Becker,"6,85",Volkswagen,Produkt O,"120,0",Lager J,Lager H
019,Artikel zusammenstellen,2024-03-05 04:12:25,Sophia Lang,"4,73",Volkswagen,Produkt O,"120,0",Lager C,Lager A
019,Ware verpacken,2024-03-05 05:06:25,Paul Zimmer,"4,63",Volkswagen,Produkt O,"120,0",Lager A,Lager J
019,Gewicht prüfen,2024-03-05 05:29:25,Lisa Mueller,"2,16",Volkswagen,Produkt O,"120,0",Lager D,Lager A
019,Anzahl der Artikel überprüfen,2024-03-05 06:07:25,Lisa Mueller,"3,77",Volkswagen,Produkt O,"120,0",Lager H,Lager G
019,Verpackung prüfen,2024-03-05 06:19:25,Hannah Meyer,"3,78",Volkswagen,Produkt O,"120,0",Lager J,Lager D
019,Informationen an Transporteur übermitteln,2024-03-05 06:28:25,Leonie Richter,"8,51",Volkswagen,Produkt O,"120,0",Lager H,Lager E
019,Paket an Transporteur übergeben,2024-03-05 07:10:25,Lisa Mueller,"11,9",Volkswagen,Produkt O,"120,0",Lager E,Lager C
019,Bestellstatus im System ändern,2024-03-05 07:41:25,David Meyer,"2,46",Volkswagen,Produkt O,"120,0",Lager F,Lager J
020,Kunden-Daten aufnehmen,2024-03-04 19:37:25,Timo Wagner,"1,71",Honda Motor,Produkt H,"130,0",Lager E,Lager F
020,Kunden-Daten in System übertragen,2024-03-04 20:08:25,Lena Mueller,"4,75",Honda Motor,Produkt H,"130,0",Lager C,Lager F
020,Zahlvorgang abschließen,2024-03-04 21:00:25,Lisa Schulz,"6,54",Honda Motor,Produkt H,"130,0",Lager A,Lager F
020,Bestellung im System eintragen,2024-03-04 21:59:25,Noah Becker,"8,91",Honda Motor,Produkt H,"130,0",Lager J,Lager I
020,Lagerbestand überprüfen,2024-03-04 22:58:25,Sarah Schmidt,"2,85",Honda Motor,Produkt H,"130,0",Lager F,Lager E
020,Auftragsabwicklung im System starten,2024-03-04 23:16:25,Laura Fischer,"7,65",Honda Motor,Produkt H,"130,0",Lager G,Lager H
020,Artikel zusammenstellen,2024-03-05 00:16:25,Laura Fischer,"2,41",Honda Motor,Produkt H,"130,0",Lager J,Lager I
020,Ware verpacken,2024-03-05 01:11:25,Sophia Lang,"4,72",Honda Motor,Produkt H,"130,0",Lager D,Lager I
020,Gewicht prüfen,2024-03-05 01:26:25,Sarah Schmidt,"2,57",Honda Motor,Produkt H,"130,0",Lager E,Lager A
020,Anzahl der Artikel überprüfen,2024-03-05 02:05:25,Nico Schmidt,"3,51",Honda Motor,Produkt H,"130,0",Lager G,Lager E
020,Verpackung prüfen,2024-03-05 02:06:25,Timo Wagner,"6,81",Honda Motor,Produkt H,"130,0",Lager I,Lager A
020,Bezahlaufforderung an Kunde schicken,2024-03-05 02:50:25,Luca Huber,"8,89",Honda Motor,Produkt H,"130,0",Lager J,Lager C
020,Bezahlaufforderung an Kunde schicken,2024-03-05 03:31:25,David Meyer,"6,97",Honda Motor,Produkt H,"130,0",Lager A,Lager B
020,Informationen an Transporteur übermitteln,2024-03-05 03:52:25,Leonie Richter,"8,79",Honda Motor,Produkt H,"130,0",Lager I,Lager J
020,Paket an Transporteur übergeben,2024-03-05 04:37:25,Lisa Schulz,"8,35",Honda Motor,Produkt H,"130,0",Lager J,Lager A
020,Bestellstatus im System ändern,2024-03-05 05:35:25,Emilia Wagner,"2,52",Honda Motor,Produkt H,"130,0",Lager E,Lager B
021,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-04 19:37:25,Emilia Wagner,"7,59",General Motors,Produkt N,"75,0",Lager F,Lager B
021,Bestellung im System eintragen,2024-03-04 19:52:25,Hannah Meyer,"7,89",General Motors,Produkt N,"75,0",Lager E,Lager C
021,Lagerbestand überprüfen,2024-03-04 20:49:25,Lisa Schulz,"1,41",General Motors,Produkt N,"75,0",Lager D,Lager H
021,Auftragsabwicklung im System starten,2024-03-04 21:46:25,David Meyer,"5,94",General Motors,Produkt N,"75,0",Lager C,Lager J
021,Artikel zusammenstellen,2024-03-04 22:14:25,Laura Fischer,"5,02",General Motors,Produkt N,"75,0",Lager A,Lager F
021,Ware verpacken,2024-03-04 22:52:25,Lena Mueller,"7,48",General Motors,Produkt N,"75,0",Lager J,Lager A
021,Gewicht prüfen,2024-03-04 23:20:25,Leonie Richter,"1,04",General Motors,Produkt N,"75,0",Lager C,Lager I
021,Anzahl der Artikel überprüfen,2024-03-04 23:38:25,Mia Schmitt,"2,56",General Motors,Produkt N,"75,0",Lager D,Lager H
021,Verpackung prüfen,2024-03-05 00:23:25,Noah Becker,"3,25",General Motors,Produkt N,"75,0",Lager D,Lager C
021,Bezahlaufforderung an Kunde schicken,2024-03-05 01:22:25,Noah Becker,"10,75",General Motors,Produkt N,"75,0",Lager D,Lager A
021,Bezahlaufforderung an Kunde schicken,2024-03-05 01:32:25,Jan Becker,"9,74",General Motors,Produkt N,"75,0",Lager A,Lager D
021,Informationen an Transporteur übermitteln,2024-03-05 01:52:25,Mia Schmitt,"8,37",General Motors,Produkt N,"75,0",Lager J,Lager A
021,Paket an Transporteur übergeben,2024-03-05 02:50:25,Max Mustermann,"7,28",General Motors,Produkt N,"75,0",Lager F,Lager E
021,Bestellstatus im System ändern,2024-03-05 03:13:25,Emilia Wagner,"1,35",General Motors,Produkt N,"75,0",Lager G,Lager G
022,Vollständigkeit der Daten prüfen,2024-03-04 19:37:25,Hannah Meyer,"8,52",Hitachi,Produkt T,"85,0",Lager C,Lager A
022,Bestellung im System eintragen,2024-03-04 20:30:25,Sophia Lang,"6,26",Hitachi,Produkt T,"85,0",Lager D,Lager D
022,Lagerbestand überprüfen,2024-03-04 20:43:25,Jonas Richter,"1,78",Hitachi,Produkt T,"85,0",Lager I,Lager H
022,Auftragsabwicklung im System starten,2024-03-04 20:54:25,Laura Fischer,"5,48",Hitachi,Produkt T,"85,0",Lager G,Lager J
022,Artikel zusammenstellen,2024-03-04 21:14:25,Luca Huber,"2,62",Hitachi,Produkt T,"85,0",Lager F,Lager G
022,Versicherungs-Bescheinigung dazulegen,2024-03-04 22:10:25,Paul Zimmer,"8,33",Hitachi,Produkt T,"85,0",Lager I,Lager D
022,Ware verpacken,2024-03-04 22:46:25,Hannah Meyer,"4,38",Hitachi,Produkt T,"85,0",Lager B,Lager H
022,Gewicht prüfen,2024-03-04 22:47:25,Laura Fischer,"1,49",Hitachi,Produkt T,"85,0",Lager F,Lager F
022,Anzahl der Artikel überprüfen,2024-03-04 22:48:25,Sarah Schmidt,"3,65",Hitachi,Produkt T,"85,0",Lager I,Lager J
022,Verpackung prüfen,2024-03-04 23:26:25,Nico Schmidt,"4,29",Hitachi,Produkt T,"85,0",Lager F,Lager D
022,Paket zur Warenausgabe bringen,2024-03-05 00:08:25,Emma Weber,"5,87",Hitachi,Produkt T,"85,0",Lager J,Lager A
022,Paket an Kunde übergeben,2024-03-05 00:11:25,Mia Schmitt,"10,0",Hitachi,Produkt T,"85,0",Lager H,Lager E
022,Bestellstatus im System ändern,2024-03-05 00:59:25,Timo Wagner,"1,35",Hitachi,Produkt T,"85,0",Lager D,Lager F
023,Kunden-Daten abfragen (automatische Übertragung ins System),2024-03-04 19:37:25,Mia Schmitt,"10,29",Samsung Electronics,Produkt F,"110,0",Lager D,Lager B
023,Bestellung im System eintragen,2024-03-04 19:43:25,Mia Schmitt,"5,91",Samsung Electronics,Produkt F,"110,0",Lager I,Lager C
023,Lagerbestand überprüfen,2024-03-04 19:53:25,Leonie Richter,"1,02",Samsung Electronics,Produkt F,"110,0",Lager E,Lager I
023,Auftragsabwicklung im System starten,2024-03-04 20:35:25,Leonie Richter,"8,98",Samsung Electronics,Produkt F,"110,0",Lager E,Lager B
023,Artikel zusammenstellen,2024-03-04 21:14:25,Lena Mueller,"4,3",Samsung Electronics,Produkt F,"110,0",Lager I,Lager I
023,Ware verpacken,2024-03-04 21:30:25,Lisa Schulz,"5,03",Samsung Electronics,Produkt F,"110,0",Lager E,Lager B
023,Gewicht prüfen,2024-03-04 22:10:25,Jonas Richter,"2,95",Samsung Electronics,Produkt F,"110,0",Lager G,Lager B
023,Anzahl der Artikel überprüfen,2024-03-04 22:35:25,Luca Huber,"2,78",Samsung Electronics,Produkt F,"110,0",Lager J,Lager C
023,Verpackung prüfen,2024-03-04 23:28:25,Lisa Schulz,"5,05",Samsung Electronics,Produkt F,"110,0",Lager D,Lager E
023,Paket zur Warenausgabe bringen,2024-03-05 00:11:25,Hannah Meyer,"7,2",Samsung Electronics,Produkt F,"110,0",Lager E,Lager E
023,Paket an Kunde übergeben,2024-03-05 00:35:25,Hannah Meyer,"6,23",Samsung Electronics,Produkt F,"110,0",Lager E,Lager H
023,Bestellstatus im System ändern,2024-03-05 01:09:25,Mia Schmitt,"1,85",Samsung Electronics,Produkt F,"110,0",Lager E,Lager I
024,Kunden-Daten aufnehmen,2024-03-04 19:37:25,Leonie Richter,"2,78",Hitachi,Produkt L,"140,0",Lager I,Lager H
024,Kunden-Daten in System übertragen,2024-03-04 19:58:25,Sarah Schmidt,"3,36",Hitachi,Produkt L,"140,0",Lager D,Lager I
024,Zahlvorgang abschließen,2024-03-04 20:28:25,David Meyer,"3,53",Hitachi,Produkt L,"140,0",Lager D,Lager A
024,Bestellung im System eintragen,2024-03-04 20:44:25,Emilia Wagner,"8,1",Hitachi,Produkt L,"140,0",Lager D,Lager B
024,Lagerbestand überprüfen,2024-03-04 21:29:25,Sarah Schmidt,"2,78",Hitachi,Produkt L,"140,0",Lager C,Lager A
024,Artikel bestellen,2024-03-04 22:29:25,Lena Mueller,"10,91",Hitachi,Produkt L,"140,0",Lager H,Lager C
024,Information an Kunde über verspätetet Lieferzeit verschicken,2024-03-04 23:04:25,Leonie Richter,"9,13",Hitachi,Produkt L,"140,0",Lager G,Lager J
