Fallnummer,Aktivität,Zeitstempel,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Abnahmeort,Abgabeort
012,Zahlvorgang abschließen,2024-02-26 21:40:21,Noah Becker,"4,97",Volkswagen,Produkt B,"120,0",Lager A,Lager F
012,Bestellung im System eintragen,2024-02-26 22:14:21,Luca Huber,"8,05",Volkswagen,Produkt B,"120,0",Lager H,Lager E
012,Lagerbestand überprüfen,2024-02-26 22:29:21,Hannah Meyer,"2,2",Volkswagen,Produkt B,"120,0",Lager F,Lager I
012,Auftragsabwicklung im System starten,2024-02-26 23:27:21,Noah Becker,"7,52",Volkswagen,Produkt B,"120,0",Lager H,Lager G
012,Artikel zusammenstellen,2024-02-26 23:31:21,Paul Zimmer,"3,05",Volkswagen,Produkt B,"120,0",Lager A,Lager H
012,Ware verpacken,2024-02-27 00:10:21,Sophia Lang,"3,36",Volkswagen,Produkt B,"120,0",Lager F,Lager I
012,Gewicht prüfen,2024-02-27 00:47:21,Timo Wagner,"1,37",Volkswagen,Produkt B,"120,0",Lager F,Lager H
012,Anzahl der Artikel überprüfen,2024-02-27 00:59:21,Sophia Lang,"3,62",Volkswagen,Produkt B,"120,0",Lager B,Lager D
012,Verpackung prüfen,2024-02-27 01:45:21,Emma Weber,"5,1",Volkswagen,Produkt B,"120,0",Lager E,Lager D
012,Fehler im System eintrgen,2024-02-27 02:28:21,Emilia Wagner,"1,37",Volkswagen,Produkt B,"120,0",Lager B,Lager C
012,Bestandsverwaltung informieren,2024-02-27 02:49:21,Sophia Lang,"5,6",Volkswagen,Produkt B,"120,0",Lager D,Lager C
012,Lagerbestand überprüfen,2024-02-27 03:30:21,Jan Becker,"1,82",Volkswagen,Produkt B,"120,0",Lager H,Lager G
012,Auftragsabwicklung im System starten,2024-02-27 03:41:21,Lisa Schulz,"8,02",Volkswagen,Produkt B,"120,0",Lager H,Lager I
012,Artikel zusammenstellen,2024-02-27 04:40:21,Hannah Meyer,"4,81",Volkswagen,Produkt B,"120,0",Lager F,Lager I
012,Ware verpacken,2024-02-27 05:22:21,Timo Wagner,"6,43",Volkswagen,Produkt B,"120,0",Lager H,Lager D
012,Gewicht prüfen,2024-02-27 06:08:21,Hannah Meyer,"1,87",Volkswagen,Produkt B,"120,0",Lager F,Lager D
012,Anzahl der Artikel überprüfen,2024-02-27 06:57:21,Noah Becker,"2,06",Volkswagen,Produkt B,"120,0",Lager J,Lager D
012,Verpackung prüfen,2024-02-27 07:09:21,Paul Zimmer,"3,65",Volkswagen,Produkt B,"120,0",Lager C,Lager C
012,Paket zur Warenausgabe bringen,2024-02-27 07:45:21,Emma Weber,"8,03",Volkswagen,Produkt B,"120,0",Lager A,Lager A
012,Zahlungsabwicklung durchführen,2024-02-27 07:50:21,Max Mustermann,"8,69",Volkswagen,Produkt B,"120,0",Lager J,Lager G
012,Paket an Kunde übergeben,2024-02-27 08:08:21,Emma Weber,"8,67",Volkswagen,Produkt B,"120,0",Lager G,Lager H
012,Bestellstatus im System ändern,2024-02-27 08:17:21,Luca Huber,"2,82",Volkswagen,Produkt B,"120,0",Lager I,Lager J
013,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Luca Huber,"1,13",General Electric,Produkt T,"85,0",Lager H,Lager A
013,Kunden-Daten in System übertragen,2024-02-26 21:38:21,Emilia Wagner,"3,24",General Electric,Produkt T,"85,0",Lager G,Lager A
013,Zahlvorgang abschließen,2024-02-26 22:12:21,Noah Becker,"3,72",General Electric,Produkt T,"85,0",Lager H,Lager J
013,Bestellung im System eintragen,2024-02-26 22:33:21,David Meyer,"7,51",General Electric,Produkt T,"85,0",Lager G,Lager J
013,Lagerbestand überprüfen,2024-02-26 22:54:21,Leonie Richter,"1,26",General Electric,Produkt T,"85,0",Lager D,Lager A
013,Auftragsabwicklung im System starten,2024-02-26 23:52:21,Hannah Meyer,"7,12",General Electric,Produkt T,"85,0",Lager H,Lager F
013,Artikel zusammenstellen,2024-02-27 00:31:21,Jonas Richter,"2,54",General Electric,Produkt T,"85,0",Lager H,Lager G
013,Ware verpacken,2024-02-27 01:24:21,Leonie Richter,"7,01",General Electric,Produkt T,"85,0",Lager G,Lager F
013,Gewicht prüfen,2024-02-27 01:44:21,Mia Schmitt,"2,56",General Electric,Produkt T,"85,0",Lager B,Lager J
013,Anzahl der Artikel überprüfen,2024-02-27 02:43:21,Jonas Richter,"2,08",General Electric,Produkt T,"85,0",Lager F,Lager G
013,Verpackung prüfen,2024-02-27 02:59:21,Paul Zimmer,"3,89",General Electric,Produkt T,"85,0",Lager E,Lager D
013,Bezahlaufforderung an Kunde schicken,2024-02-27 03:35:21,Emma Weber,"4,19",General Electric,Produkt T,"85,0",Lager D,Lager I
013,Bezahlaufforderung an Kunde schicken,2024-02-27 03:46:21,Emilia Wagner,"5,32",General Electric,Produkt T,"85,0",Lager F,Lager C
013,Informationen an Transporteur übermitteln,2024-02-27 04:28:21,Paul Zimmer,"8,33",General Electric,Produkt T,"85,0",Lager H,Lager H
013,Paket an Transporteur übergeben,2024-02-27 05:19:21,Emilia Wagner,"7,92",General Electric,Produkt T,"85,0",Lager I,Lager H
013,Bestellstatus im System ändern,2024-02-27 05:43:21,Emilia Wagner,"1,3",General Electric,Produkt T,"85,0",Lager D,Lager A
014,Kunden-Daten abfragen (automatische Übertragung ins System),2024-02-26 20:46:21,Emilia Wagner,"6,79",Boeing,Produkt O,"120,0",Lager G,Lager I
014,Bestellung im System eintragen,2024-02-26 21:39:21,Hannah Meyer,"7,07",Boeing,Produkt O,"120,0",Lager H,Lager J
014,Lagerbestand überprüfen,2024-02-26 22:09:21,Lisa Schulz,"1,63",Boeing,Produkt O,"120,0",Lager H,Lager G
014,Artikel bestellen,2024-02-26 22:45:21,Hannah Meyer,"2,78",Boeing,Produkt O,"120,0",Lager A,Lager I
014,Information an Kunde über verspätetet Lieferzeit verschicken,2024-02-26 23:18:21,Lena Mueller,"8,03",Boeing,Produkt O,"120,0",Lager D,Lager G
014,Auftragsabwicklung im System starten,2024-02-26 23:48:21,Mia Schmitt,"9,09",Boeing,Produkt O,"120,0",Lager F,Lager C
014,Artikel zusammenstellen,2024-02-27 00:14:21,Sophia Lang,"4,1",Boeing,Produkt O,"120,0",Lager A,Lager B
014,Ware verpacken,2024-02-27 00:35:21,Leonie Richter,"3,96",Boeing,Produkt O,"120,0",Lager C,Lager B
014,Gewicht prüfen,2024-02-27 00:55:21,Sophia Lang,"1,46",Boeing,Produkt O,"120,0",Lager B,Lager J
014,Anzahl der Artikel überprüfen,2024-02-27 01:13:21,David Meyer,"2,66",Boeing,Produkt O,"120,0",Lager J,Lager A
014,Verpackung prüfen,2024-02-27 01:56:21,Sophia Lang,"3,96",Boeing,Produkt O,"120,0",Lager H,Lager H
014,Fehler im System eintrgen,2024-02-27 02:17:21,Lisa Mueller,"7,55",Boeing,Produkt O,"120,0",Lager I,Lager D
014,Bestandsverwaltung informieren,2024-02-27 02:43:21,Mia Schmitt,"1,4",Boeing,Produkt O,"120,0",Lager E,Lager I
014,Lagerbestand überprüfen,2024-02-27 03:19:21,Max Mustermann,"2,49",Boeing,Produkt O,"120,0",Lager A,Lager F
014,Auftragsabwicklung im System starten,2024-02-27 04:00:21,Paul Zimmer,"8,61",Boeing,Produkt O,"120,0",Lager C,Lager D
014,Artikel zusammenstellen,2024-02-27 04:44:21,Max Mustermann,"5,3",Boeing,Produkt O,"120,0",Lager C,Lager J
014,Ware verpacken,2024-02-27 05:27:21,Timo Wagner,"4,63",Boeing,Produkt O,"120,0",Lager C,Lager G
014,Gewicht prüfen,2024-02-27 06:22:21,Sarah Schmidt,"1,99",Boeing,Produkt O,"120,0",Lager J,Lager H
014,Anzahl der Artikel überprüfen,2024-02-27 06:55:21,Max Mustermann,"4,1",Boeing,Produkt O,"120,0",Lager A,Lager E
014,Verpackung prüfen,2024-02-27 07:30:21,Lena Mueller,"6,71",Boeing,Produkt O,"120,0",Lager A,Lager A
014,Paket zur Warenausgabe bringen,2024-02-27 07:51:21,Leonie Richter,"4,38",Boeing,Produkt O,"120,0",Lager G,Lager I
014,Paket an Kunde übergeben,2024-02-27 07:55:21,Paul Zimmer,"7,0",Boeing,Produkt O,"120,0",Lager B,Lager D
014,Bestellstatus im System ändern,2024-02-27 08:23:21,Noah Becker,"1,77",Boeing,Produkt O,"120,0",Lager A,Lager A
015,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Sophia Lang,"1,18",Nestlé,Produkt C,"80,0",Lager H,Lager H
015,Kunden-Daten in System übertragen,2024-02-26 21:13:21,Jan Becker,"3,82",Nestlé,Produkt C,"80,0",Lager H,Lager C
015,Rechnungsadesse aufnehmen,2024-02-26 21:26:21,Emma Weber,"9,23",Nestlé,Produkt C,"80,0",Lager H,Lager D
015,Rechnungsadesse im System eintragen,2024-02-26 21:57:21,Emma Weber,"7,1",Nestlé,Produkt C,"80,0",Lager D,Lager F
015,Bestellung im System eintragen,2024-02-26 22:47:21,Mia Schmitt,"6,16",Nestlé,Produkt C,"80,0",Lager I,Lager H
015,Lagerbestand überprüfen,2024-02-26 22:53:21,Emilia Wagner,"2,41",Nestlé,Produkt C,"80,0",Lager H,Lager A
015,Auftragsabwicklung im System starten,2024-02-26 23:48:21,Emma Weber,"7,06",Nestlé,Produkt C,"80,0",Lager F,Lager J
015,Artikel zusammenstellen,2024-02-27 00:17:21,Emma Weber,"2,32",Nestlé,Produkt C,"80,0",Lager B,Lager C
015,Ware verpacken,2024-02-27 00:38:21,Leonie Richter,"4,74",Nestlé,Produkt C,"80,0",Lager F,Lager C
015,Gewicht prüfen,2024-02-27 01:32:21,Timo Wagner,"1,84",Nestlé,Produkt C,"80,0",Lager A,Lager A
015,Anzahl der Artikel überprüfen,2024-02-27 01:41:21,Sophia Lang,"4,52",Nestlé,Produkt C,"80,0",Lager F,Lager F
015,Verpackung prüfen,2024-02-27 01:57:21,Leonie Richter,"3,81",Nestlé,Produkt C,"80,0",Lager H,Lager A
015,Fehler im System eintrgen,2024-02-27 02:34:21,Max Mustermann,"9,63",Nestlé,Produkt C,"80,0",Lager J,Lager A
015,Bestandsverwaltung informieren,2024-02-27 03:05:21,Lisa Schulz,"3,16",Nestlé,Produkt C,"80,0",Lager A,Lager J
015,Lagerbestand überprüfen,2024-02-27 03:35:21,Lena Mueller,"2,07",Nestlé,Produkt C,"80,0",Lager C,Lager D
015,Auftragsabwicklung im System starten,2024-02-27 03:57:21,Lisa Schulz,"7,92",Nestlé,Produkt C,"80,0",Lager D,Lager B
015,Artikel zusammenstellen,2024-02-27 04:29:21,Luca Huber,"2,86",Nestlé,Produkt C,"80,0",Lager I,Lager F
015,Ware verpacken,2024-02-27 05:17:21,David Meyer,"3,55",Nestlé,Produkt C,"80,0",Lager G,Lager G
015,Gewicht prüfen,2024-02-27 05:36:21,Sophia Lang,"1,59",Nestlé,Produkt C,"80,0",Lager A,Lager I
015,Anzahl der Artikel überprüfen,2024-02-27 05:40:21,David Meyer,"3,32",Nestlé,Produkt C,"80,0",Lager H,Lager D
015,Verpackung prüfen,2024-02-27 06:37:21,Sophia Lang,"5,34",Nestlé,Produkt C,"80,0",Lager A,Lager E
015,Bezahlaufforderung an Kunde schicken,2024-02-27 07:07:21,Max Mustermann,"7,23",Nestlé,Produkt C,"80,0",Lager G,Lager G
015,Informationen an Transporteur übermitteln,2024-02-27 07:23:21,Noah Becker,"5,37",Nestlé,Produkt C,"80,0",Lager G,Lager E
015,Paket an Transporteur übergeben,2024-02-27 08:12:21,Sophia Lang,"1,47",Nestlé,Produkt C,"80,0",Lager H,Lager A
015,Bestellstatus im System ändern,2024-02-27 08:20:21,Paul Zimmer,"2,95",Nestlé,Produkt C,"80,0",Lager I,Lager I
016,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Leonie Richter,"2,92",Sony,Produkt I,"90,0",Lager D,Lager B
016,Kunden-Daten in System übertragen,2024-02-26 20:54:21,Lisa Schulz,"3,33",Sony,Produkt I,"90,0",Lager H,Lager I
016,Zahlvorgang abschließen,2024-02-26 20:59:21,Mia Schmitt,"4,09",Sony,Produkt I,"90,0",Lager F,Lager H
016,Bestellung im System eintragen,2024-02-26 21:17:21,Lisa Mueller,"8,54",Sony,Produkt I,"90,0",Lager A,Lager B
016,Lagerbestand überprüfen,2024-02-26 21:39:21,Mia Schmitt,"2,25",Sony,Produkt I,"90,0",Lager A,Lager G
016,Auftragsabwicklung im System starten,2024-02-26 22:05:21,Laura Fischer,"5,39",Sony,Produkt I,"90,0",Lager J,Lager G
016,Artikel zusammenstellen,2024-02-26 22:46:21,Sarah Schmidt,"6,0",Sony,Produkt I,"90,0",Lager A,Lager F
016,Ware verpacken,2024-02-26 22:57:21,Laura Fischer,"6,94",Sony,Produkt I,"90,0",Lager C,Lager G
016,Gewicht prüfen,2024-02-26 23:10:21,Lena Mueller,"1,6",Sony,Produkt I,"90,0",Lager J,Lager D
016,Anzahl der Artikel überprüfen,2024-02-27 00:03:21,Emilia Wagner,"2,21",Sony,Produkt I,"90,0",Lager F,Lager A
016,Verpackung prüfen,2024-02-27 00:19:21,Jonas Richter,"3,99",Sony,Produkt I,"90,0",Lager I,Lager D
016,Bezahlaufforderung an Kunde schicken,2024-02-27 01:04:21,Max Mustermann,"7,36",Sony,Produkt I,"90,0",Lager E,Lager I
016,Informationen an Transporteur übermitteln,2024-02-27 01:55:21,Emma Weber,"8,82",Sony,Produkt I,"90,0",Lager A,Lager B
016,Paket an Transporteur übergeben,2024-02-27 02:03:21,Luca Huber,"8,9",Sony,Produkt I,"90,0",Lager G,Lager B
016,Bestellstatus im System ändern,2024-02-27 02:21:21,Sophia Lang,"1,02",Sony,Produkt I,"90,0",Lager B,Lager J
017,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Sarah Schmidt,"2,01",Intel,Produkt C,"80,0",Lager J,Lager H
017,Kunden-Daten in System übertragen,2024-02-26 21:39:21,Nico Schmidt,"2,83",Intel,Produkt C,"80,0",Lager C,Lager G
017,Zahlvorgang abschließen,2024-02-26 21:46:21,Max Mustermann,"4,18",Intel,Produkt C,"80,0",Lager G,Lager D
017,Bestellung im System eintragen,2024-02-26 21:53:21,Noah Becker,"5,21",Intel,Produkt C,"80,0",Lager J,Lager J
017,Lagerbestand überprüfen,2024-02-26 22:00:21,Luca Huber,"2,21",Intel,Produkt C,"80,0",Lager C,Lager F
017,Auftragsabwicklung im System starten,2024-02-26 22:06:21,Lisa Mueller,"5,21",Intel,Produkt C,"80,0",Lager A,Lager D
017,Artikel zusammenstellen,2024-02-26 22:39:21,Laura Fischer,"5,77",Intel,Produkt C,"80,0",Lager C,Lager B
017,Ware verpacken,2024-02-26 23:05:21,Lena Mueller,"4,38",Intel,Produkt C,"80,0",Lager D,Lager B
017,Gewicht prüfen,2024-02-26 23:54:21,Leonie Richter,"2,61",Intel,Produkt C,"80,0",Lager A,Lager H
017,Anzahl der Artikel überprüfen,2024-02-27 00:41:21,Timo Wagner,"4,23",Intel,Produkt C,"80,0",Lager B,Lager I
017,Verpackung prüfen,2024-02-27 01:34:21,Emma Weber,"4,56",Intel,Produkt C,"80,0",Lager G,Lager I
017,Fehler im System eintrgen,2024-02-27 02:31:21,Noah Becker,"4,7",Intel,Produkt C,"80,0",Lager B,Lager A
017,Bestandsverwaltung informieren,2024-02-27 02:50:21,Sophia Lang,"4,48",Intel,Produkt C,"80,0",Lager C,Lager J
017,Lagerbestand überprüfen,2024-02-27 03:13:21,Nico Schmidt,"1,1",Intel,Produkt C,"80,0",Lager H,Lager H
017,Auftragsabwicklung im System starten,2024-02-27 03:23:21,Max Mustermann,"7,22",Intel,Produkt C,"80,0",Lager D,Lager E
017,Artikel zusammenstellen,2024-02-27 04:23:21,Sarah Schmidt,"5,05",Intel,Produkt C,"80,0",Lager G,Lager A
017,Ware verpacken,2024-02-27 04:50:21,Lisa Schulz,"3,25",Intel,Produkt C,"80,0",Lager C,Lager A
017,Gewicht prüfen,2024-02-27 05:49:21,Luca Huber,"1,12",Intel,Produkt C,"80,0",Lager J,Lager F
017,Anzahl der Artikel überprüfen,2024-02-27 06:01:21,Luca Huber,"3,06",Intel,Produkt C,"80,0",Lager D,Lager J
017,Verpackung prüfen,2024-02-27 06:26:21,Luca Huber,"6,64",Intel,Produkt C,"80,0",Lager F,Lager F
017,Paket zur Warenausgabe bringen,2024-02-27 06:42:21,Laura Fischer,"6,4",Intel,Produkt C,"80,0",Lager G,Lager H
017,Paket an Kunde übergeben,2024-02-27 06:57:21,Emma Weber,"8,04",Intel,Produkt C,"80,0",Lager E,Lager G
017,Bestellstatus im System ändern,2024-02-27 07:29:21,Jonas Richter,"1,89",Intel,Produkt C,"80,0",Lager E,Lager J
018,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Emilia Wagner,"1,47",Samsung Electronics,Produkt B,"120,0",Lager J,Lager A
018,Kunden-Daten in System übertragen,2024-02-26 21:03:21,Sarah Schmidt,"3,19",Samsung Electronics,Produkt B,"120,0",Lager D,Lager I
018,Zahlvorgang abschließen,2024-02-26 21:41:21,Sarah Schmidt,"4,47",Samsung Electronics,Produkt B,"120,0",Lager F,Lager J
018,Bestellung im System eintragen,2024-02-26 22:12:21,Emma Weber,"8,61",Samsung Electronics,Produkt B,"120,0",Lager I,Lager G
018,Lagerbestand überprüfen,2024-02-26 22:54:21,Lisa Schulz,"1,59",Samsung Electronics,Produkt B,"120,0",Lager B,Lager E
018,Auftragsabwicklung im System starten,2024-02-26 22:55:21,Mia Schmitt,"6,68",Samsung Electronics,Produkt B,"120,0",Lager D,Lager E
018,Artikel zusammenstellen,2024-02-26 22:57:21,Lena Mueller,"3,19",Samsung Electronics,Produkt B,"120,0",Lager D,Lager D
018,Versicherungs-Bescheinigung dazulegen,2024-02-26 23:45:21,Sarah Schmidt,"3,37",Samsung Electronics,Produkt B,"120,0",Lager J,Lager E
018,Ware verpacken,2024-02-27 00:36:21,Sophia Lang,"3,65",Samsung Electronics,Produkt B,"120,0",Lager D,Lager A
018,Gewicht prüfen,2024-02-27 01:32:21,Paul Zimmer,"1,54",Samsung Electronics,Produkt B,"120,0",Lager J,Lager F
018,Anzahl der Artikel überprüfen,2024-02-27 02:17:21,Emma Weber,"3,23",Samsung Electronics,Produkt B,"120,0",Lager I,Lager C
018,Verpackung prüfen,2024-02-27 03:13:21,Laura Fischer,"3,59",Samsung Electronics,Produkt B,"120,0",Lager H,Lager D
018,Paket zur Warenausgabe bringen,2024-02-27 03:43:21,Emilia Wagner,"4,91",Samsung Electronics,Produkt B,"120,0",Lager G,Lager E
018,Paket an Kunde übergeben,2024-02-27 04:09:21,Jan Becker,"7,55",Samsung Electronics,Produkt B,"120,0",Lager H,Lager E
018,Bestellstatus im System ändern,2024-02-27 04:30:21,Emma Weber,"2,51",Samsung Electronics,Produkt B,"120,0",Lager J,Lager J
019,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Hannah Meyer,"1,51",Toyota,Produkt Q,"110,0",Lager F,Lager J
019,Kunden-Daten in System übertragen,2024-02-26 21:25:21,Noah Becker,"3,03",Toyota,Produkt Q,"110,0",Lager A,Lager C
019,Zahlvorgang abschließen,2024-02-26 21:48:21,Mia Schmitt,"3,78",Toyota,Produkt Q,"110,0",Lager F,Lager B
019,Bestellung im System eintragen,2024-02-26 22:11:21,Hannah Meyer,"8,54",Toyota,Produkt Q,"110,0",Lager D,Lager I
019,Lagerbestand überprüfen,2024-02-26 22:35:21,David Meyer,"2,06",Toyota,Produkt Q,"110,0",Lager I,Lager J
019,Auftragsabwicklung im System starten,2024-02-26 22:40:21,Luca Huber,"5,21",Toyota,Produkt Q,"110,0",Lager H,Lager G
019,Artikel zusammenstellen,2024-02-26 23:18:21,Jan Becker,"4,94",Toyota,Produkt Q,"110,0",Lager I,Lager F
019,Ware verpacken,2024-02-27 00:04:21,Luca Huber,"6,34",Toyota,Produkt Q,"110,0",Lager F,Lager J
019,Gewicht prüfen,2024-02-27 00:45:21,Lena Mueller,"1,18",Toyota,Produkt Q,"110,0",Lager E,Lager H
019,Anzahl der Artikel überprüfen,2024-02-27 01:25:21,Noah Becker,"4,05",Toyota,Produkt Q,"110,0",Lager H,Lager C
019,Verpackung prüfen,2024-02-27 02:06:21,Lisa Mueller,"4,84",Toyota,Produkt Q,"110,0",Lager I,Lager E
019,Bezahlaufforderung an Kunde schicken,2024-02-27 02:33:21,Timo Wagner,"6,6",Toyota,Produkt Q,"110,0",Lager E,Lager H
019,Bezahlaufforderung an Kunde schicken,2024-02-27 02:59:21,Hannah Meyer,"2,58",Toyota,Produkt Q,"110,0",Lager J,Lager B
019,Informationen an Transporteur übermitteln,2024-02-27 03:37:21,Nico Schmidt,"1,8",Toyota,Produkt Q,"110,0",Lager G,Lager H
019,Paket an Transporteur übergeben,2024-02-27 03:45:21,Emma Weber,"1,55",Toyota,Produkt Q,"110,0",Lager E,Lager G
019,Bestellstatus im System ändern,2024-02-27 04:20:21,Laura Fischer,"1,74",Toyota,Produkt Q,"110,0",Lager B,Lager I
020,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Jonas Richter,"2,34",PepsiCo,Produkt J,"75,0",Lager H,Lager H
020,Kunden-Daten in System übertragen,2024-02-26 21:00:21,Lisa Mueller,"3,39",PepsiCo,Produkt J,"75,0",Lager B,Lager H
020,Zahlvorgang abschließen,2024-02-26 21:06:21,Paul Zimmer,"4,72",PepsiCo,Produkt J,"75,0",Lager J,Lager G
020,Bestellung im System eintragen,2024-02-26 21:17:21,Paul Zimmer,"7,34",PepsiCo,Produkt J,"75,0",Lager J,Lager E
020,Lagerbestand überprüfen,2024-02-26 21:39:21,Jonas Richter,"1,16",PepsiCo,Produkt J,"75,0",Lager H,Lager J
020,Auftragsabwicklung im System starten,2024-02-26 22:08:21,Noah Becker,"5,97",PepsiCo,Produkt J,"75,0",Lager A,Lager H
020,Artikel zusammenstellen,2024-02-26 22:12:21,Noah Becker,"3,31",PepsiCo,Produkt J,"75,0",Lager E,Lager F
020,Ware verpacken,2024-02-26 22:39:21,Lisa Schulz,"3,21",PepsiCo,Produkt J,"75,0",Lager A,Lager J
020,Gewicht prüfen,2024-02-26 22:47:21,Laura Fischer,"1,25",PepsiCo,Produkt J,"75,0",Lager G,Lager F
020,Anzahl der Artikel überprüfen,2024-02-26 23:13:21,Luca Huber,"2,56",PepsiCo,Produkt J,"75,0",Lager B,Lager F
020,Verpackung prüfen,2024-02-26 23:45:21,Laura Fischer,"5,2",PepsiCo,Produkt J,"75,0",Lager F,Lager H
020,Informationen an Transporteur übermitteln,2024-02-27 00:36:21,Nico Schmidt,"5,89",PepsiCo,Produkt J,"75,0",Lager D,Lager E
020,Paket an Transporteur übergeben,2024-02-27 01:07:21,Nico Schmidt,"7,02",PepsiCo,Produkt J,"75,0",Lager H,Lager F
020,Bestellstatus im System ändern,2024-02-27 01:10:21,Lisa Mueller,"1,25",PepsiCo,Produkt J,"75,0",Lager J,Lager C
021,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Lisa Mueller,"1,86",Intel,Produkt D,"70,0",Lager B,Lager F
021,Kunden-Daten in System übertragen,2024-02-26 21:00:21,Hannah Meyer,"2,57",Intel,Produkt D,"70,0",Lager H,Lager B
021,Zahlvorgang abschließen,2024-02-26 21:42:21,Timo Wagner,"6,05",Intel,Produkt D,"70,0",Lager A,Lager F
021,Bestellung im System eintragen,2024-02-26 21:53:21,Max Mustermann,"5,45",Intel,Produkt D,"70,0",Lager F,Lager J
021,Lagerbestand überprüfen,2024-02-26 22:16:21,Nico Schmidt,"1,93",Intel,Produkt D,"70,0",Lager F,Lager D
021,Auftragsabwicklung im System starten,2024-02-26 22:27:21,Nico Schmidt,"5,24",Intel,Produkt D,"70,0",Lager C,Lager H
021,Artikel zusammenstellen,2024-02-26 23:00:21,Laura Fischer,"3,31",Intel,Produkt D,"70,0",Lager H,Lager E
021,Versicherungs-Bescheinigung dazulegen,2024-02-26 23:40:21,Jan Becker,"3,33",Intel,Produkt D,"70,0",Lager D,Lager B
021,Ware verpacken,2024-02-27 00:07:21,David Meyer,"3,7",Intel,Produkt D,"70,0",Lager G,Lager B
021,Gewicht prüfen,2024-02-27 00:11:21,Lena Mueller,"2,47",Intel,Produkt D,"70,0",Lager F,Lager C
021,Anzahl der Artikel überprüfen,2024-02-27 01:03:21,Hannah Meyer,"3,15",Intel,Produkt D,"70,0",Lager J,Lager C
021,Verpackung prüfen,2024-02-27 01:32:21,Leonie Richter,"6,16",Intel,Produkt D,"70,0",Lager H,Lager A
021,Informationen an Transporteur übermitteln,2024-02-27 02:06:21,Laura Fischer,"2,95",Intel,Produkt D,"70,0",Lager J,Lager B
021,Paket an Transporteur übergeben,2024-02-27 02:13:21,Sarah Schmidt,"2,54",Intel,Produkt D,"70,0",Lager I,Lager B
021,Bestellstatus im System ändern,2024-02-27 02:45:21,Leonie Richter,"1,26",Intel,Produkt D,"70,0",Lager E,Lager F
022,Kunden-Daten aufnehmen,2024-02-26 20:46:21,Sarah Schmidt,"1,05",General Motors,Produkt O,"120,0",Lager C,Lager C
022,Kunden-Daten in System übertragen,2024-02-26 21:35:21,Timo Wagner,"2,02",General Motors,Produkt O,"120,0",Lager F,Lager C
022,Zahlvorgang abschließen,2024-02-26 22:17:21,Lisa Mueller,"6,26",General Motors,Produkt O,"120,0",Lager F,Lager H
022,Bestellung im System eintragen,2024-02-26 22:30:21,Sophia Lang,"6,76",General Motors,Produkt O,"120,0",Lager E,Lager D
022,Lagerbestand überprüfen,2024-02-26 22:38:21,Laura Fischer,"1,07",General Motors,Produkt O,"120,0",Lager F,Lager E
022,Auftragsabwicklung im System starten,2024-02-26 22:55:21,Max Mustermann,"6,37",General Motors,Produkt O,"120,0",Lager B,Lager F
022,Artikel zusammenstellen,2024-02-26 23:07:21,Laura Fischer,"3,01",General Motors,Produkt O,"120,0",Lager F,Lager B
