Fallnummer,Aktivität,Zeitstempel,Abteilung,Ausführende Person,Kosten (EUR),Kunde,Transportiertes Gut,Produktpreis (EUR),Abnahmeort,Abgabeort
013,Anzahl der Artikel überprüfen,2024-03-05 01:17:20,Qualitätskontrolle,Max Mustermann,"2,39",Hitachi,Produkt J,"75,0",Lager I,Lager J
013,Verpackung prüfen,2024-03-05 02:08:20,Qualitätskontrolle,Lisa Mueller,"3,4",Hitachi,Produkt J,"75,0",Lager J,Lager F
013,Paket zur Warenausgabe bringen,2024-03-05 02:33:20,Warenausgang,Luca Huber,"4,91",Hitachi,Produkt J,"75,0",Lager G,Lager E
013,Paket an Kunde übergeben,2024-03-05 03:25:20,Warenausgang,Lena Mueller,"5,69",Hitachi,Produkt J,"75,0",Lager C,Lager E
013,Bestellstatus im System ändern,2024-03-05 03:32:20,Warenausgang,Lisa Schulz,"2,62",Hitachi,Produkt J,"75,0",Lager H,Lager D
014,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Sophia Lang,"1,17",PepsiCo,Produkt M,"95,0",Lager G,Lager A
014,Kunden-Daten in System übertragen,2024-03-04 20:39:20,Auftragsannahme,Emma Weber,"3,24",PepsiCo,Produkt M,"95,0",Lager D,Lager D
014,Zahlvorgang abschließen,2024-03-04 21:36:20,Auftragsannahme,Mia Schmitt,"5,72",PepsiCo,Produkt M,"95,0",Lager J,Lager B
014,Bestellung im System eintragen,2024-03-04 22:32:20,Auftragsannahme,Laura Fischer,"4,79",PepsiCo,Produkt M,"95,0",Lager J,Lager D
014,Lagerbestand überprüfen,2024-03-04 23:05:20,Bestandsverwaltung,Emma Weber,"2,11",PepsiCo,Produkt M,"95,0",Lager C,Lager E
014,Auftragsabwicklung im System starten,2024-03-04 23:23:20,Bestandsverwaltung,Jonas Richter,"7,46",PepsiCo,Produkt M,"95,0",Lager F,Lager F
014,Artikel zusammenstellen,2024-03-04 23:45:20,Lager,Sophia Lang,"3,0",PepsiCo,Produkt M,"95,0",Lager G,Lager D
014,Ware verpacken,2024-03-05 00:28:20,Lager,Lisa Schulz,"3,88",PepsiCo,Produkt M,"95,0",Lager G,Lager H
014,Gewicht prüfen,2024-03-05 00:56:20,Qualitätskontrolle,Jonas Richter,"1,61",PepsiCo,Produkt M,"95,0",Lager F,Lager A
014,Anzahl der Artikel überprüfen,2024-03-05 01:38:20,Qualitätskontrolle,Sarah Schmidt,"4,0",PepsiCo,Produkt M,"95,0",Lager F,Lager D
014,Verpackung prüfen,2024-03-05 02:34:20,Qualitätskontrolle,Leonie Richter,"5,38",PepsiCo,Produkt M,"95,0",Lager D,Lager I
014,Paket zur Warenausgabe bringen,2024-03-05 02:42:20,Warenausgang,Max Mustermann,"6,99",PepsiCo,Produkt M,"95,0",Lager F,Lager C
014,Paket an Kunde übergeben,2024-03-05 03:30:20,Warenausgang,David Meyer,"5,69",PepsiCo,Produkt M,"95,0",Lager E,Lager C
014,Bestellstatus im System ändern,2024-03-05 03:33:20,Warenausgang,Jan Becker,"1,93",PepsiCo,Produkt M,"95,0",Lager A,Lager J
015,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Jan Becker,"2,79",Sony,Produkt R,"130,0",Lager E,Lager B
015,Kunden-Daten in System übertragen,2024-03-04 21:12:20,Auftragsannahme,Timo Wagner,"2,2",Sony,Produkt R,"130,0",Lager E,Lager C
015,Zahlvorgang abschließen,2024-03-04 21:54:20,Auftragsannahme,Paul Zimmer,"5,15",Sony,Produkt R,"130,0",Lager F,Lager A
015,Bestellung im System eintragen,2024-03-04 22:30:20,Auftragsannahme,Sarah Schmidt,"5,97",Sony,Produkt R,"130,0",Lager B,Lager C
015,Lagerbestand überprüfen,2024-03-04 23:18:20,Bestandsverwaltung,Hannah Meyer,"2,34",Sony,Produkt R,"130,0",Lager J,Lager J
015,Auftragsabwicklung im System starten,2024-03-05 00:16:20,Bestandsverwaltung,Lena Mueller,"6,48",Sony,Produkt R,"130,0",Lager C,Lager D
015,Artikel zusammenstellen,2024-03-05 00:23:20,Lager,Sarah Schmidt,"3,43",Sony,Produkt R,"130,0",Lager H,Lager H
015,Ware verpacken,2024-03-05 00:40:20,Lager,Emilia Wagner,"6,33",Sony,Produkt R,"130,0",Lager D,Lager J
015,Gewicht prüfen,2024-03-05 01:39:20,Qualitätskontrolle,Sarah Schmidt,"1,73",Sony,Produkt R,"130,0",Lager F,Lager C
015,Anzahl der Artikel überprüfen,2024-03-05 01:45:20,Qualitätskontrolle,Jan Becker,"2,77",Sony,Produkt R,"130,0",Lager E,Lager B
015,Verpackung prüfen,2024-03-05 01:50:20,Qualitätskontrolle,Leonie Richter,"6,33",Sony,Produkt R,"130,0",Lager A,Lager H
015,Informationen an Transporteur übermitteln,2024-03-05 02:05:20,Warenausgang,Luca Huber,"8,6",Sony,Produkt R,"130,0",Lager D,Lager B
015,Paket an Transporteur übergeben,2024-03-05 02:10:20,Warenausgang,Sophia Lang,"6,14",Sony,Produkt R,"130,0",Lager D,Lager B
015,Bestellstatus im System ändern,2024-03-05 02:53:20,Warenausgang,Nico Schmidt,"1,12",Sony,Produkt R,"130,0",Lager C,Lager A
016,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Lisa Mueller,"2,94",Honda Motor,Produkt G,"95,0",Lager F,Lager F
016,Kunden-Daten in System übertragen,2024-03-04 21:25:20,Auftragsannahme,Hannah Meyer,"4,73",Honda Motor,Produkt G,"95,0",Lager C,Lager F
016,Zahlvorgang abschließen,2024-03-04 22:14:20,Auftragsannahme,Sarah Schmidt,"6,53",Honda Motor,Produkt G,"95,0",Lager I,Lager D
016,Bestellung im System eintragen,2024-03-04 22:23:20,Auftragsannahme,Leonie Richter,"4,66",Honda Motor,Produkt G,"95,0",Lager E,Lager H
016,Lagerbestand überprüfen,2024-03-04 22:49:20,Bestandsverwaltung,Emma Weber,"2,07",Honda Motor,Produkt G,"95,0",Lager I,Lager I
016,Auftragsabwicklung im System starten,2024-03-04 23:08:20,Bestandsverwaltung,Luca Huber,"8,4",Honda Motor,Produkt G,"95,0",Lager A,Lager H
016,Artikel zusammenstellen,2024-03-05 00:01:20,Lager,Sophia Lang,"3,84",Honda Motor,Produkt G,"95,0",Lager G,Lager I
016,Ware verpacken,2024-03-05 00:04:20,Lager,Hannah Meyer,"3,23",Honda Motor,Produkt G,"95,0",Lager B,Lager A
016,Gewicht prüfen,2024-03-05 00:11:20,Qualitätskontrolle,Noah Becker,"2,13",Honda Motor,Produkt G,"95,0",Lager C,Lager D
016,Anzahl der Artikel überprüfen,2024-03-05 00:48:20,Qualitätskontrolle,Emilia Wagner,"2,81",Honda Motor,Produkt G,"95,0",Lager H,Lager E
016,Verpackung prüfen,2024-03-05 01:47:20,Qualitätskontrolle,Lisa Mueller,"5,21",Honda Motor,Produkt G,"95,0",Lager H,Lager D
016,Paket zur Warenausgabe bringen,2024-03-05 02:15:20,Warenausgang,Paul Zimmer,"5,13",Honda Motor,Produkt G,"95,0",Lager F,Lager D
016,Paket an Kunde übergeben,2024-03-05 02:38:20,Warenausgang,Sophia Lang,"5,96",Honda Motor,Produkt G,"95,0",Lager F,Lager J
016,Bestellstatus im System ändern,2024-03-05 02:41:20,Warenausgang,Lena Mueller,"1,9",Honda Motor,Produkt G,"95,0",Lager C,Lager J
017,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Hannah Meyer,"1,11",General Electric,Produkt D,"70,0",Lager G,Lager F
017,Kunden-Daten in System übertragen,2024-03-04 20:46:20,Auftragsannahme,Leonie Richter,"4,03",General Electric,Produkt D,"70,0",Lager H,Lager I
017,Zahlvorgang abschließen,2024-03-04 21:38:20,Auftragsannahme,Jonas Richter,"5,66",General Electric,Produkt D,"70,0",Lager F,Lager I
017,Bestellung im System eintragen,2024-03-04 21:57:20,Auftragsannahme,Paul Zimmer,"8,76",General Electric,Produkt D,"70,0",Lager G,Lager G
017,Lagerbestand überprüfen,2024-03-04 22:37:20,Bestandsverwaltung,Leonie Richter,"1,08",General Electric,Produkt D,"70,0",Lager E,Lager B
017,Auftragsabwicklung im System starten,2024-03-04 23:26:20,Bestandsverwaltung,Mia Schmitt,"6,68",General Electric,Produkt D,"70,0",Lager I,Lager A
017,Artikel zusammenstellen,2024-03-04 23:43:20,Lager,Lisa Schulz,"4,34",General Electric,Produkt D,"70,0",Lager E,Lager D
017,Ware verpacken,2024-03-04 23:55:20,Lager,Mia Schmitt,"3,09",General Electric,Produkt D,"70,0",Lager D,Lager A
017,Gewicht prüfen,2024-03-05 00:36:20,Qualitätskontrolle,David Meyer,"2,65",General Electric,Produkt D,"70,0",Lager C,Lager J
017,Anzahl der Artikel überprüfen,2024-03-05 00:45:20,Qualitätskontrolle,Lisa Schulz,"3,9",General Electric,Produkt D,"70,0",Lager F,Lager A
017,Verpackung prüfen,2024-03-05 00:48:20,Qualitätskontrolle,Lena Mueller,"3,53",General Electric,Produkt D,"70,0",Lager C,Lager B
017,Informationen an Transporteur übermitteln,2024-03-05 01:16:20,Warenausgang,Leonie Richter,"8,12",General Electric,Produkt D,"70,0",Lager H,Lager B
017,Paket an Transporteur übergeben,2024-03-05 01:27:20,Warenausgang,Mia Schmitt,"7,1",General Electric,Produkt D,"70,0",Lager G,Lager E
017,Bestellstatus im System ändern,2024-03-05 01:48:20,Warenausgang,Jonas Richter,"2,12",General Electric,Produkt D,"70,0",Lager F,Lager G
018,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Paul Zimmer,"2,9",Nestlé,Produkt J,"75,0",Lager C,Lager I
018,Kunden-Daten in System übertragen,2024-03-04 20:45:20,Auftragsannahme,Hannah Meyer,"4,01",Nestlé,Produkt J,"75,0",Lager G,Lager B
018,Zahlvorgang abschließen,2024-03-04 21:15:20,Auftragsannahme,Lena Mueller,"3,93",Nestlé,Produkt J,"75,0",Lager A,Lager F
018,Bestellung im System eintragen,2024-03-04 21:47:20,Auftragsannahme,Hannah Meyer,"7,89",Nestlé,Produkt J,"75,0",Lager F,Lager E
018,Lagerbestand überprüfen,2024-03-04 22:04:20,Bestandsverwaltung,Lena Mueller,"2,94",Nestlé,Produkt J,"75,0",Lager D,Lager I
018,Auftragsabwicklung im System starten,2024-03-04 22:41:20,Bestandsverwaltung,Emma Weber,"7,64",Nestlé,Produkt J,"75,0",Lager F,Lager F
018,Artikel zusammenstellen,2024-03-04 22:44:20,Lager,Mia Schmitt,"5,54",Nestlé,Produkt J,"75,0",Lager G,Lager E
018,Ware verpacken,2024-03-04 22:49:20,Lager,Lisa Schulz,"3,7",Nestlé,Produkt J,"75,0",Lager C,Lager A
018,Gewicht prüfen,2024-03-04 23:43:20,Qualitätskontrolle,Max Mustermann,"2,35",Nestlé,Produkt J,"75,0",Lager C,Lager J
018,Anzahl der Artikel überprüfen,2024-03-05 00:40:20,Qualitätskontrolle,Max Mustermann,"4,85",Nestlé,Produkt J,"75,0",Lager A,Lager C
018,Verpackung prüfen,2024-03-05 01:04:20,Qualitätskontrolle,Emma Weber,"3,79",Nestlé,Produkt J,"75,0",Lager C,Lager D
018,Paket zur Warenausgabe bringen,2024-03-05 01:47:20,Warenausgang,Paul Zimmer,"8,03",Nestlé,Produkt J,"75,0",Lager I,Lager F
018,Paket an Kunde übergeben,2024-03-05 02:18:20,Warenausgang,Mia Schmitt,"6,82",Nestlé,Produkt J,"75,0",Lager J,Lager B
018,Bestellstatus im System ändern,2024-03-05 02:27:20,Warenausgang,Lena Mueller,"2,41",Nestlé,Produkt J,"75,0",Lager H,Lager F
019,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Sophia Lang,"1,96",Nestlé,Produkt T,"85,0",Lager G,Lager F
019,Kunden-Daten in System übertragen,2024-03-04 21:18:20,Auftragsannahme,Laura Fischer,"2,01",Nestlé,Produkt T,"85,0",Lager J,Lager C
019,Zahlvorgang abschließen,2024-03-04 22:03:20,Auftragsannahme,Hannah Meyer,"3,66",Nestlé,Produkt T,"85,0",Lager C,Lager D
019,Bestellung im System eintragen,2024-03-04 23:01:20,Auftragsannahme,Emma Weber,"6,91",Nestlé,Produkt T,"85,0",Lager A,Lager B
019,Lagerbestand überprüfen,2024-03-04 23:47:20,Bestandsverwaltung,Jonas Richter,"1,63",Nestlé,Produkt T,"85,0",Lager D,Lager I
019,Auftragsabwicklung im System starten,2024-03-05 00:38:20,Bestandsverwaltung,Leonie Richter,"8,51",Nestlé,Produkt T,"85,0",Lager J,Lager H
019,Artikel zusammenstellen,2024-03-05 00:40:20,Lager,Timo Wagner,"5,02",Nestlé,Produkt T,"85,0",Lager J,Lager G
019,Ware verpacken,2024-03-05 00:54:20,Lager,Mia Schmitt,"7,51",Nestlé,Produkt T,"85,0",Lager C,Lager C
019,Gewicht prüfen,2024-03-05 01:15:20,Qualitätskontrolle,Jan Becker,"2,09",Nestlé,Produkt T,"85,0",Lager H,Lager D
019,Anzahl der Artikel überprüfen,2024-03-05 01:16:20,Qualitätskontrolle,David Meyer,"2,7",Nestlé,Produkt T,"85,0",Lager H,Lager C
019,Verpackung prüfen,2024-03-05 01:57:20,Qualitätskontrolle,Luca Huber,"3,94",Nestlé,Produkt T,"85,0",Lager C,Lager H
019,Informationen an Transporteur übermitteln,2024-03-05 02:02:20,Warenausgang,Mia Schmitt,"11,23",Nestlé,Produkt T,"85,0",Lager B,Lager C
019,Paket an Transporteur übergeben,2024-03-05 02:51:20,Warenausgang,Jan Becker,"8,61",Nestlé,Produkt T,"85,0",Lager D,Lager E
019,Bestellstatus im System ändern,2024-03-05 02:56:20,Warenausgang,Sophia Lang,"2,71",Nestlé,Produkt T,"85,0",Lager F,Lager D
020,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Mia Schmitt,"1,69",Volkswagen,Produkt C,"80,0",Lager G,Lager G
020,Kunden-Daten in System übertragen,2024-03-04 20:43:20,Auftragsannahme,Emilia Wagner,"3,07",Volkswagen,Produkt C,"80,0",Lager J,Lager I
020,Zahlvorgang abschließen,2024-03-04 20:46:20,Auftragsannahme,Leonie Richter,"6,11",Volkswagen,Produkt C,"80,0",Lager C,Lager I
020,Bestellung im System eintragen,2024-03-04 21:17:20,Auftragsannahme,Sarah Schmidt,"5,15",Volkswagen,Produkt C,"80,0",Lager F,Lager B
020,Lagerbestand überprüfen,2024-03-04 21:28:20,Bestandsverwaltung,Sophia Lang,"2,04",Volkswagen,Produkt C,"80,0",Lager I,Lager J
020,Auftragsabwicklung im System starten,2024-03-04 22:06:20,Bestandsverwaltung,Hannah Meyer,"7,93",Volkswagen,Produkt C,"80,0",Lager A,Lager J
020,Artikel zusammenstellen,2024-03-04 22:58:20,Lager,Lena Mueller,"4,99",Volkswagen,Produkt C,"80,0",Lager A,Lager H
020,Ware verpacken,2024-03-04 23:03:20,Lager,Sophia Lang,"4,14",Volkswagen,Produkt C,"80,0",Lager B,Lager C
020,Gewicht prüfen,2024-03-04 23:14:20,Qualitätskontrolle,Sarah Schmidt,"3,0",Volkswagen,Produkt C,"80,0",Lager F,Lager B
020,Anzahl der Artikel überprüfen,2024-03-04 23:20:20,Qualitätskontrolle,Sarah Schmidt,"3,09",Volkswagen,Produkt C,"80,0",Lager I,Lager B
020,Verpackung prüfen,2024-03-04 23:53:20,Qualitätskontrolle,Mia Schmitt,"4,45",Volkswagen,Produkt C,"80,0",Lager I,Lager J
020,Paket zur Warenausgabe bringen,2024-03-05 00:05:20,Warenausgang,Mia Schmitt,"7,94",Volkswagen,Produkt C,"80,0",Lager E,Lager E
020,Paket an Kunde übergeben,2024-03-05 00:33:20,Warenausgang,Lisa Schulz,"6,25",Volkswagen,Produkt C,"80,0",Lager C,Lager B
020,Bestellstatus im System ändern,2024-03-05 01:03:20,Warenausgang,Laura Fischer,"2,6",Volkswagen,Produkt C,"80,0",Lager J,Lager I
021,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Jonas Richter,"2,44",General Motors,Produkt N,"75,0",Lager H,Lager I
021,Kunden-Daten in System übertragen,2024-03-04 20:38:20,Auftragsannahme,Leonie Richter,"3,49",General Motors,Produkt N,"75,0",Lager B,Lager F
021,Zahlvorgang abschließen,2024-03-04 21:02:20,Auftragsannahme,Leonie Richter,"4,07",General Motors,Produkt N,"75,0",Lager I,Lager G
021,Bestellung im System eintragen,2024-03-04 21:42:20,Auftragsannahme,Lisa Mueller,"4,74",General Motors,Produkt N,"75,0",Lager G,Lager C
021,Lagerbestand überprüfen,2024-03-04 21:49:20,Bestandsverwaltung,Hannah Meyer,"2,41",General Motors,Produkt N,"75,0",Lager G,Lager H
021,Auftragsabwicklung im System starten,2024-03-04 21:52:20,Bestandsverwaltung,Luca Huber,"5,66",General Motors,Produkt N,"75,0",Lager D,Lager E
021,Artikel zusammenstellen,2024-03-04 22:04:20,Lager,Leonie Richter,"5,19",General Motors,Produkt N,"75,0",Lager C,Lager G
021,Ware verpacken,2024-03-04 22:07:20,Lager,Leonie Richter,"4,04",General Motors,Produkt N,"75,0",Lager A,Lager G
021,Gewicht prüfen,2024-03-04 22:49:20,Qualitätskontrolle,Sarah Schmidt,"1,91",General Motors,Produkt N,"75,0",Lager F,Lager B
021,Anzahl der Artikel überprüfen,2024-03-04 23:37:20,Qualitätskontrolle,Luca Huber,"4,35",General Motors,Produkt N,"75,0",Lager E,Lager B
021,Verpackung prüfen,2024-03-05 00:31:20,Qualitätskontrolle,Laura Fischer,"6,59",General Motors,Produkt N,"75,0",Lager F,Lager G
021,Paket zur Warenausgabe bringen,2024-03-05 00:37:20,Warenausgang,Mia Schmitt,"8,99",General Motors,Produkt N,"75,0",Lager C,Lager I
021,Zahlungsabwicklung durchführen,2024-03-05 01:23:20,Warenausgang,Emma Weber,"6,72",General Motors,Produkt N,"75,0",Lager H,Lager B
021,Paket an Kunde übergeben,2024-03-05 01:47:20,Warenausgang,Jonas Richter,"6,52",General Motors,Produkt N,"75,0",Lager D,Lager C
021,Bestellstatus im System ändern,2024-03-05 01:48:20,Warenausgang,David Meyer,"2,94",General Motors,Produkt N,"75,0",Lager E,Lager G
022,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Max Mustermann,"1,75",Mitsubishi Electric,Produkt L,"140,0",Lager I,Lager H
022,Kunden-Daten in System übertragen,2024-03-04 20:46:20,Auftragsannahme,Jonas Richter,"3,36",Mitsubishi Electric,Produkt L,"140,0",Lager G,Lager H
022,Zahlvorgang abschließen,2024-03-04 21:07:20,Auftragsannahme,Sophia Lang,"5,57",Mitsubishi Electric,Produkt L,"140,0",Lager B,Lager F
022,Bestellung im System eintragen,2024-03-04 21:18:20,Auftragsannahme,Leonie Richter,"7,41",Mitsubishi Electric,Produkt L,"140,0",Lager G,Lager I
022,Lagerbestand überprüfen,2024-03-04 21:27:20,Bestandsverwaltung,Emilia Wagner,"1,77",Mitsubishi Electric,Produkt L,"140,0",Lager B,Lager C
022,Auftragsabwicklung im System starten,2024-03-04 21:43:20,Bestandsverwaltung,Emma Weber,"6,67",Mitsubishi Electric,Produkt L,"140,0",Lager J,Lager F
022,Artikel zusammenstellen,2024-03-04 22:13:20,Lager,Lisa Mueller,"3,9",Mitsubishi Electric,Produkt L,"140,0",Lager A,Lager J
022,Ware verpacken,2024-03-04 22:43:20,Lager,Max Mustermann,"4,43",Mitsubishi Electric,Produkt L,"140,0",Lager I,Lager I
022,Gewicht prüfen,2024-03-04 22:47:20,Qualitätskontrolle,Max Mustermann,"1,93",Mitsubishi Electric,Produkt L,"140,0",Lager D,Lager G
022,Anzahl der Artikel überprüfen,2024-03-04 23:38:20,Qualitätskontrolle,Jonas Richter,"4,11",Mitsubishi Electric,Produkt L,"140,0",Lager F,Lager H
022,Verpackung prüfen,2024-03-04 23:39:20,Qualitätskontrolle,Max Mustermann,"6,59",Mitsubishi Electric,Produkt L,"140,0",Lager C,Lager E
022,Informationen an Transporteur übermitteln,2024-03-05 00:11:20,Warenausgang,Paul Zimmer,"11,32",Mitsubishi Electric,Produkt L,"140,0",Lager B,Lager D
022,Paket an Transporteur übergeben,2024-03-05 01:06:20,Warenausgang,Jonas Richter,"8,58",Mitsubishi Electric,Produkt L,"140,0",Lager G,Lager I
022,Bestellstatus im System ändern,2024-03-05 01:45:20,Warenausgang,Hannah Meyer,"2,08",Mitsubishi Electric,Produkt L,"140,0",Lager D,Lager H
023,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,David Meyer,"2,07",Sony,Produkt J,"75,0",Lager E,Lager B
023,Kunden-Daten in System übertragen,2024-03-04 20:49:20,Auftragsannahme,David Meyer,"2,3",Sony,Produkt J,"75,0",Lager C,Lager C
023,Zahlvorgang abschließen,2024-03-04 21:38:20,Auftragsannahme,Mia Schmitt,"6,13",Sony,Produkt J,"75,0",Lager B,Lager G
023,Bestellung im System eintragen,2024-03-04 22:22:20,Auftragsannahme,Luca Huber,"7,28",Sony,Produkt J,"75,0",Lager E,Lager G
023,Lagerbestand überprüfen,2024-03-04 22:51:20,Bestandsverwaltung,Noah Becker,"1,34",Sony,Produkt J,"75,0",Lager G,Lager D
023,Auftragsabwicklung im System starten,2024-03-04 23:18:20,Bestandsverwaltung,Mia Schmitt,"9,63",Sony,Produkt J,"75,0",Lager C,Lager I
023,Artikel zusammenstellen,2024-03-04 23:25:20,Lager,Jonas Richter,"4,63",Sony,Produkt J,"75,0",Lager F,Lager B
023,Ware verpacken,2024-03-04 23:52:20,Lager,Jan Becker,"5,28",Sony,Produkt J,"75,0",Lager E,Lager H
023,Gewicht prüfen,2024-03-05 00:17:20,Qualitätskontrolle,Leonie Richter,"2,26",Sony,Produkt J,"75,0",Lager I,Lager B
023,Anzahl der Artikel überprüfen,2024-03-05 00:29:20,Qualitätskontrolle,David Meyer,"2,99",Sony,Produkt J,"75,0",Lager I,Lager F
023,Verpackung prüfen,2024-03-05 01:04:20,Qualitätskontrolle,Emma Weber,"3,36",Sony,Produkt J,"75,0",Lager F,Lager B
023,Paket zur Warenausgabe bringen,2024-03-05 01:33:20,Warenausgang,David Meyer,"4,7",Sony,Produkt J,"75,0",Lager A,Lager H
023,Zahlungsabwicklung durchführen,2024-03-05 02:32:20,Warenausgang,Lisa Mueller,"6,26",Sony,Produkt J,"75,0",Lager G,Lager B
023,Paket an Kunde übergeben,2024-03-05 02:39:20,Warenausgang,Laura Fischer,"8,23",Sony,Produkt J,"75,0",Lager D,Lager I
023,Bestellstatus im System ändern,2024-03-05 02:42:20,Warenausgang,David Meyer,"2,17",Sony,Produkt J,"75,0",Lager H,Lager G
024,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Sarah Schmidt,"1,78",Samsung Electronics,Produkt C,"80,0",Lager J,Lager B
024,Kunden-Daten in System übertragen,2024-03-04 20:42:20,Auftragsannahme,Jonas Richter,"2,15",Samsung Electronics,Produkt C,"80,0",Lager B,Lager F
024,Zahlvorgang abschließen,2024-03-04 21:28:20,Auftragsannahme,Noah Becker,"5,39",Samsung Electronics,Produkt C,"80,0",Lager H,Lager B
024,Bestellung im System eintragen,2024-03-04 22:19:20,Auftragsannahme,David Meyer,"7,05",Samsung Electronics,Produkt C,"80,0",Lager H,Lager D
024,Lagerbestand überprüfen,2024-03-04 23:14:20,Bestandsverwaltung,Lena Mueller,"2,23",Samsung Electronics,Produkt C,"80,0",Lager J,Lager F
024,Auftragsabwicklung im System starten,2024-03-05 00:03:20,Bestandsverwaltung,Laura Fischer,"5,72",Samsung Electronics,Produkt C,"80,0",Lager B,Lager G
024,Artikel zusammenstellen,2024-03-05 00:47:20,Lager,Lisa Mueller,"4,43",Samsung Electronics,Produkt C,"80,0",Lager G,Lager A
024,Ware verpacken,2024-03-05 01:02:20,Lager,Laura Fischer,"4,58",Samsung Electronics,Produkt C,"80,0",Lager F,Lager B
024,Gewicht prüfen,2024-03-05 01:43:20,Qualitätskontrolle,Sarah Schmidt,"1,52",Samsung Electronics,Produkt C,"80,0",Lager I,Lager H
024,Anzahl der Artikel überprüfen,2024-03-05 01:47:20,Qualitätskontrolle,Emilia Wagner,"3,47",Samsung Electronics,Produkt C,"80,0",Lager H,Lager H
024,Verpackung prüfen,2024-03-05 02:15:20,Qualitätskontrolle,Mia Schmitt,"3,92",Samsung Electronics,Produkt C,"80,0",Lager F,Lager F
024,Paket zur Warenausgabe bringen,2024-03-05 02:28:20,Warenausgang,Sophia Lang,"7,08",Samsung Electronics,Produkt C,"80,0",Lager H,Lager A
024,Paket an Kunde übergeben,2024-03-05 03:03:20,Warenausgang,Timo Wagner,"7,13",Samsung Electronics,Produkt C,"80,0",Lager H,Lager I
024,Bestellstatus im System ändern,2024-03-05 04:01:20,Warenausgang,Sophia Lang,"1,17",Samsung Electronics,Produkt C,"80,0",Lager J,Lager G
025,Kunden-Daten aufnehmen,2024-03-04 20:27:20,Auftragsannahme,Emilia Wagner,"2,1",PepsiCo,Produkt K,"110,0",Lager E,Lager G
025,Kunden-Daten in System übertragen,2024-03-04 20:48:20,Auftragsannahme,Jonas Richter,"4,74",PepsiCo,Produkt K,"110,0",Lager H,Lager J
025,Zahlvorgang abschließen,2024-03-04 20:54:20,Auftragsannahme,Sophia Lang,"3,56",PepsiCo,Produkt K,"110,0",Lager G,Lager A
025,Bestellung im System eintragen,2024-03-04 21:11:20,Auftragsannahme,Jonas Richter,"6,71",PepsiCo,Produkt K,"110,0",Lager A,Lager A
